"TryNumb,""ID"",""rsqrd"",""mse"""
2,75,-0.00010469023893056,0.00722964965352826
2,76,-0.0684349013671413,0.0102750252990485
2,77,0.186236048684631,0.0967989262594161
2,78,-0.168417919550684,0.00441275069731229
2,79,-0.000265730944235099,0.0109836267522742
2,80,-0.0744589325428748,0.00723344564452238
2,81,-0.029122967550564,0.0103347434014166
2,82,0.0413643695518805,0.015507663580111
2,83,-0.00417437951457811,0.00667593081783637
2,84,-0.0266938444629761,0.00986861051961592
2,85,-0.140264568021764,0.00826436495966163
2,86,-0.0321778232967436,0.0163763521127013
2,87,-0.00595806905434704,0.00487783623217109
2,88,0.00133331875649068,0.0118573773383671
2,89,0.0333973004121035,0.00582738896376517
2,90,-0.0171552069082699,0.0177850983771535
2,91,0.205439974595333,0.0137455910422372
2,92,-0.0351751776009845,0.0284051779671459
2,93,0.0129187048302442,0.0385297649052685
2,94,-0.0101863055414027,0.0189138532862724
2,95,0.0604033883877219,0.0200300078885047
2,96,-0.0584840924678853,0.033328170242964
2,97,-0.0138067254331926,0.0102983849237702
2,98,-0.0378912758492682,0.0193686661977963
2,99,0.000378166720153117,0.0063053849297677
2,100,0.00733882239956929,0.0253149306199375
2,101,0.314530855614826,0.00649972030784804
2,102,0.0355063992746094,0.019104746803212
2,103,-0.132720166914738,0.00358660709116774
2,104,-0.0636221879841332,0.00220843078799431
2,105,0.012000864773846,0.0260749407643961
2,106,-0.039784576955084,0.00700619080168063
2,107,0.0124038271112256,0.0181967139142524
2,108,0.00455099863058117,0.0132837143773891
2,109,0.0163177293655287,0.0447050319084171
2,110,0.768413077744002,0.029718223905491
2,111,0.0112416633253031,0.0379375073357654
2,112,0.0653997938763478,0.00888435158025639
2,113,-0.00433678861392495,0.0118901972511341
2,114,-0.0883445645618703,0.00512946206801382
2,115,-0.000568066748385165,0.0124861426039326
2,116,0.0216910943777955,0.095384077269365
2,117,0.0488722919177744,0.0117293290408377
2,118,-0.00565115030204044,0.0788633325031568
2,119,0.437516024109823,0.00539648848091115
2,120,-0.194699275907207,0.00376006058843019
2,121,0.0484425360321519,0.012532523388288
3,1,0.725808195351439,0.0132381454327712
3,2,-0.0540556334166973,0.00820778506491974
3,3,-0.108002911697621,0.00712749398359094
3,4,0.0229112284639922,0.0107866099917695
3,5,-0.0407266652406004,0.00734236701325991
3,6,0.0504259541172011,0.00631069576615364
3,7,-0.0782810947207522,0.0111196805018791
3,8,0.059299609494417,0.0240490491263237
3,9,0.0439970051107027,0.00745399144052125
3,10,0.0190322767938604,0.01002821425916
3,11,-0.166148955211517,0.00646091510278549
3,12,-0.0232228595854451,0.0195960838639344
3,13,0.0389837638590838,0.0369044294514602
3,14,0.0343084862438863,0.0181932651818044
3,15,0.0897765256754306,0.00655660100532005
3,16,0.0351356688717345,0.0171840635013827
3,17,0.0547605970806406,0.00566167627335388
3,18,-0.0669934611151215,0.012300134576716
3,19,-0.0906013505268544,0.0127578441307927
3,20,0.0133937896062196,0.0972023524727363
3,21,0.0129767815964043,0.00965192425041047
3,22,-0.0423941050064442,0.00968575544498333
3,23,-0.0215387840635679,0.0115845158788693
3,24,-0.0393940843925904,0.00892842649034272
3,25,0.0425559796529581,0.193317958133515
3,26,0.102546352317617,0.193083031255783
3,27,-0.0525472507589257,0.00315966711265066
3,28,0.726441272459647,0.0072299171316819
3,29,-0.0222928084258636,0.00962280491926214
3,30,0.0255054822840801,0.0290726626462451
3,31,-0.0572409668149025,0.00993887947313543
3,32,-0.0848258795071406,0.00662945439769887
3,33,-0.0256572753620561,0.00422689136237849
3,34,-0.0481450559049112,0.00682690225316406
3,35,0.520765760140007,0.0128939465301081
3,36,-0.00322187979527322,0.00930812801200641
3,37,0.0995971433731813,0.0113181764150712
3,38,-0.0117491698575438,0.00444814382085196
3,39,0.0499959722686382,0.00588889790341355
3,40,0.189029432953155,0.00646261250088101
3,41,-0.0918949089045948,0.0047510062948105
3,42,-0.0486952940645105,0.259461625993072
3,43,-0.15503372581189,0.011862317985721
3,44,-0.118934792905276,0.0239607054944657
3,45,0.00150276187721665,0.0226928869482819
3,46,0.184760263398773,0.00298935571245696
3,47,0.0908193566443953,0.0357052912831598
3,48,0.0153601513230343,0.00706503361036544
3,49,-0.188662673092138,0.00448283959091647
3,50,0.031667818818697,0.0123808662640432
3,51,0.049497284575543,0.00481805525561961
3,52,-0.0187010289197633,0.0224273824195408
3,53,0.5367891351408,0.00947531472685861
3,54,-0.0536810853322434,0.00959531119301527
3,55,0.0656289872681337,0.0111807071464906
3,56,0.515280826772968,0.00876032349013989
3,57,0.0403965840056936,0.0256367636235783
3,58,0.0309407399398522,0.0107451270559356
3,59,0.114144383311416,0.00578546483019836
3,60,0.0784041717909746,0.0265883627023662
3,61,0.00434741924554283,0.0079864099643078
3,62,-0.0299140197248466,0.00854340183056726
3,63,0.137986763291048,0.00995605690692399
3,64,0.0163445640403908,0.0291680347246894
3,65,0.0342280723245756,0.0401314573499813
3,66,-0.104596911058117,0.00470117986437113
3,67,-0.015952620914585,0.00444964599437253
3,68,0.807864129072919,0.00590381388504028
3,69,0.503417051328435,0.00880615074115633
3,70,0.0673956886121297,0.0176808025438572
3,71,0.0869128286670202,0.0151379715935076
3,72,-0.00893137361641405,0.0861762542525851
3,73,-0.00819035350863184,0.0185432161889422
3,74,-0.0219869409861935,0.0156744145709732
3,75,-0.0153312794523823,0.00733972103556042
3,76,-0.0919163796598799,0.0105008441890981
3,77,0.1696462943611,0.0987723122798087
3,78,-0.152031752774071,0.00435086524720076
3,79,0.00593602949066385,0.0109155270266546
3,80,-0.0722955839212025,0.00721888160285353
3,81,-0.0331296117266482,0.0103749792534636
3,82,0.0427766003828584,0.0154848181945144
3,83,0.00570279852455902,0.00661026557222772
3,84,-0.0609271572064933,0.0101976620982184
3,85,-0.13575758732601,0.00823169944116666
3,86,-0.0300566547176451,0.0163426980244641
3,87,-0.0275872719346906,0.00498271506631763
3,88,0.0134377821045004,0.0117136585259831
3,89,0.0456371953181365,0.00575359791339517
3,90,-0.0223145907288,0.0178753109112785
3,91,0.202188735984136,0.0138018362532992
3,92,-0.0321749516250229,0.0283228518501438
3,93,0.0145329245720884,0.0384667553968693
3,94,-0.00702222425246868,0.0188546117691815
3,95,-0.0330401933758631,0.0220220070684966
3,96,-0.0261039769244551,0.0323086272843143
3,97,-0.00547719568257521,0.0102137724414756
3,98,-0.0449036055656193,0.0194995271817021
3,99,-0.00852921735556111,0.00636157066265668
3,100,0.00780511497100134,0.0253030391867267
3,101,0.319415128674608,0.00645340690474917
3,102,0.0325507845487795,0.0191632917960895
3,103,-0.147097944363949,0.0036321324027679
3,104,-0.116684648051504,0.00231860597221231
3,105,0.0064057221345496,0.0262226058864456
3,106,-0.0511988196987905,0.00708310131208009
3,107,0.0142139867221494,0.01816336125708
3,108,0.00478925730294899,0.0132805349476571
3,109,0.0148817867341895,0.044770290643955
3,110,0.784769684898379,0.0276192741504154
3,111,0.0191576857560944,0.0376337787623627
3,112,0.0520779465625976,0.00901098965978855
3,113,0.009025991177674,0.01173199724358
3,114,-0.102866707813729,0.00519790618523753
3,115,-0.000877902364243788,0.0124900090592113
3,116,0.0191235889235901,0.0956344063190404
3,117,0.0368542594754138,0.0118775356967285
3,118,-0.00979590276869047,0.0791883646893404
3,119,0.443228167394442,0.00534168600340416
3,120,-0.203251897757253,0.0037869781374692
3,121,0.0501174219494103,0.0125104642402853
4,1,0.707102879123989,0.0141412493636211
4,2,-0.0480989047966232,0.00816140084509906
4,3,-0.0980744375885401,0.00706362669702371
4,4,0.0206099534127934,0.01081201500837
4,5,-0.0372206216584194,0.00731763173972014
4,6,0.056783656872907,0.00626844363422475
4,7,-0.0759258808692918,0.0110953925627971
4,8,0.0634990646259508,0.0239416898610556
4,9,0.045563617775322,0.00744177650243516
4,10,0.018146109757786,0.010037273347137
4,11,-0.158278939302872,0.00641731217846258
4,12,-0.0214531801872682,0.0195621921407638
4,13,0.0672569808739877,0.0358186965538743
4,14,0.0384516393111517,0.0181152097351449
4,15,0.0882817865890279,0.00656736804009014
4,16,0.0354073911400822,0.0171792241757248
4,17,0.0615798172496889,0.0056208313647364
4,18,-0.0574674970451448,0.0121903207453255
4,19,-0.163634310284862,0.0136121829930662
4,20,0.0185301333871064,0.0966963099470039
4,21,0.0160811500519401,0.00962156718421434
4,22,-0.0343519153749403,0.00961102873496184
4,23,-0.0226420968120227,0.011597027732803
4,24,-0.0341793997561912,0.00888363219225547
4,25,0.0413448382354276,0.193562500248638
4,26,0.10314257289632,0.192954757136078
4,27,-0.0589825294009516,0.00317898533163921
4,28,0.727618888317991,0.00719879377785827
4,29,-0.0179244893567889,0.0095816860911922
4,30,0.0252351703007287,0.0290807270211168
4,31,-0.0556161595573017,0.00992360503333669
4,32,-0.1066798780979,0.00676300586416152
4,33,-0.00588471330065476,0.00414540559340178
4,34,-0.0741118029620162,0.00699603193897692
4,35,0.539727173962226,0.0123837837837434
4,36,-0.00116533553894915,0.00928904691181736
4,37,0.104543875418278,0.0112559953751595
4,38,0.0161283133523745,0.00432558078015427
4,39,0.0522034041417223,0.00587521444465982
4,40,0.189205895336988,0.00646120627474403
4,41,-0.0788787620261049,0.00469437099479255
4,42,-0.0475184442805856,0.259170457185302
4,43,-0.167802225781797,0.0119934518248972
4,44,-0.136889675184799,0.0243451887094084
4,45,0.00362429252259999,0.0226446708358533
4,46,0.173700982011332,0.00302990835544888
4,47,0.0888415195983726,0.0357829647888101
4,48,0.0187697617388507,0.00704056881522399
4,49,-0.185529692287437,0.00447102408538506
4,50,0.0314437857519984,0.0123837306978516
4,51,0.0435863731363781,0.00484801739824458
4,52,-0.0172477351219584,0.0223953871875286
4,53,0.537067412943868,0.00946962235224996
4,54,-0.049522955857934,0.00955744532748702
4,55,0.0575252855150381,0.0112776762464191
4,56,0.515198048607129,0.00876181953888465
4,57,0.0392587053507982,0.0256671631882544
4,58,0.0379718747682514,0.010667164396486
4,59,0.119884512779452,0.00574797642178001
4,60,0.108970709386669,0.0257065073778589
4,61,-0.000382898415703714,0.00802435317545832
4,62,-0.0276581328798697,0.00852468866866072
4,63,0.0954771089992238,0.0104470337495058
4,64,0.0102778950356747,0.0293479278109509
4,65,0.0430838998932056,0.0397634643941033
4,66,-0.0944046772916425,0.00465780157526292
4,67,-0.0245573349789319,0.00448733272373465
4,68,0.808977819275587,0.00586959320750403
4,69,0.50903947826954,0.00870644546672643
4,70,0.0672758107223289,0.0176830752518782
4,71,0.0961230734201736,0.014985275960692
4,72,-0.00690952585226379,0.0860035613702547
4,73,-0.00317174236308859,0.018450911009552
4,74,-0.0192401553305193,0.0156322865795303
4,75,-0.0077465912245307,0.00728489213699231
4,76,-0.062539412512288,0.0102183290070644
4,77,0.199770651411308,0.0951889569198152
4,78,-0.171508024190383,0.00442442106043788
4,79,0.00418350222503394,0.0109347710182894
4,80,-0.0672611882754461,0.00718498916997067
4,81,-0.0308774328869696,0.0103523622376783
4,82,0.0452684312983639,0.0154445083267097
4,83,0.0273421181288783,0.00646640350646448
4,84,-0.0371390257457385,0.00996900990005662
4,85,-0.143671173372573,0.00828905522074855
4,86,-0.0322831449931331,0.0163780231282436
4,87,-0.0151543867615873,0.00492242867900847
4,88,0.0171033466755497,0.0116701365149925
4,89,0.0429971580016352,0.00576951399176808
4,90,-0.0131025029455185,0.0177142362922116
4,91,0.201727473853175,0.0138098159155182
4,92,-0.0299688597113985,0.0282623167496368
4,93,0.0136599545995245,0.0385008309365202
4,94,-0.00405165416051156,0.018798993388109
4,95,-0.0744737394451507,0.0229052736153953
4,96,-0.0298617336335909,0.0324269466395365
4,97,-0.016409335038861,0.01032482258181
4,98,-0.050661285541608,0.0196069744491795
4,99,-0.00922565668900366,0.00636596364201286
4,100,0.00962630002585052,0.0252565951690197
4,101,0.308973406372916,0.00655241686755952
4,102,0.030505753561015,0.0192037998919406
4,103,-0.144583190430027,0.00362416977037607
4,104,-0.133366359873086,0.00235324271296426
4,105,0.0065824774321025,0.026217941020102
4,106,-0.0371822680438665,0.00698865613809647
4,107,0.016391378039871,0.0181232422611021
4,108,0.00445961004118711,0.0132849339073873
4,109,0.0114726021356361,0.0449252265524387
4,110,0.785372343785549,0.0275419383856275
4,111,0.0322997277172972,0.0371295338980546
4,112,0.071615864748494,0.00882526133106311
4,113,0.0170939501700634,0.0116364818498185
4,114,-0.0860762156249746,0.00511877114327574
4,115,0.00553863037627123,0.0124099368027768
4,116,0.0208522005375807,0.0954658685261101
4,117,0.0405406089182256,0.0118320755495718
4,118,-0.0103224475641472,0.0792296564208414
4,119,0.438141294079129,0.00539048962168768
4,120,-0.209831326321914,0.00380768548243816
4,121,0.0488036628537032,0.0125277671538948
5,1,0.711880372832721,0.0139105890906002
5,2,-0.0575911502901689,0.00823531564458828
5,3,-0.126182043386954,0.00724443560023715
5,4,0.0103041966561633,0.0109257858161433
5,5,-0.0541667070100103,0.00743718702954318
5,6,0.0326232770471262,0.00642900910811938
5,7,-0.0774748485380052,0.0111113661578719
5,8,0.0676901012844551,0.0238345458144411
5,9,0.0374127642762557,0.00750532901486429
5,10,0.00935526785615215,0.0101271401633661
5,11,-0.165176102229082,0.00645552512194392
5,12,-0.028504024125654,0.019697225215752
5,13,0.0764415621954512,0.0354659951939262
5,14,0.0445615053278666,0.0180001021556705
5,15,0.084626148773979,0.00659370064878387
5,16,0.0433050935601151,0.0170385674890566
5,17,-0.00473262821544362,0.00601802132313051
5,18,-0.0746282147879893,0.0123881468289544
5,19,-0.189411138734488,0.0139137200848621
5,20,0.0142503122907933,0.0971179662008785
5,21,0.00733589421538083,0.00970708548339017
5,22,-0.0461397654658207,0.00972055950902708
5,23,-0.0270260117355827,0.0116467424698603
5,24,-0.0470668315519609,0.00899433561953645
5,25,0.0435058291607257,0.193126173586875
5,26,0.105511159652288,0.192445166571913
5,27,-0.069451252836279,0.00321041164634973
5,28,0.731695821898468,0.00709104400067788
5,29,-0.0336179651632438,0.00972940820656461
5,30,0.0277934669504069,0.0290044038668117
5,31,-0.0765948142025183,0.0101208205467078
5,32,-0.110940501392048,0.00678904286085187
5,33,-0.0713160478855024,0.00441505818557782
5,34,-0.106286514632869,0.00720559607360045
5,35,0.537083471844525,0.0124549134128725
5,36,-0.00714207063434769,0.00934450046250465
5,37,0.11405911228804,0.0111363876587573
5,38,-0.0342972494464342,0.00454727619860278
5,39,0.0475140101566832,0.00590428312395029
5,40,0.242238740411752,0.00603858831366869
5,41,-0.10481923489282,0.00480724206770905
5,42,-0.0208789195700905,0.252579472715182
5,43,-0.108241366243941,0.0113817555258612
5,44,-0.160780770194275,0.0248567891128385
5,45,0.000167721147941613,0.0227232284727089
5,46,0.165543583179992,0.00305982025215906
5,47,0.101369969506229,0.0352909482060159
5,48,0.0114460251768063,0.0070931184302267
5,49,-0.224494173221282,0.00461797201411523
5,50,0.0325044182476742,0.0123701697015949
5,51,0.0344315560261893,0.00489442275193395
5,52,-0.0238817365026054,0.0225414391514628
5,53,0.52900852427003,0.00963447277422041
5,54,-0.0587498148007519,0.00964146940661575
5,55,0.0541739938958504,0.0113177778866092
5,56,0.51245606100263,0.00881137544619784
5,57,0.0389579004904553,0.0256751994905152
5,58,0.0312948680558358,0.0107412004110367
5,59,0.0936085689745952,0.00591958288439017
5,60,0.123705159898954,0.0252814133155279
5,61,-0.00906618845098395,0.00809400429212412
5,62,-0.034174182365867,0.00857874097598013
5,63,0.18791031088531,0.00937945128223355
5,64,0.0100764365717662,0.0293539015973563
5,65,0.0535080069899052,0.0393303035231203
5,66,-0.115190398798422,0.0047462658959901
5,67,-0.0370759512554182,0.0045421614722639
5,68,0.806683069582635,0.00594010463795464
5,69,0.502193456526353,0.00882784935223843
5,70,0.0667751788704981,0.017692566493567
5,71,0.0787771359564264,0.0152728523464226
5,72,-0.0029817235002072,0.0856680744352697
5,73,-0.00635080828015555,0.0185093822162779
5,74,-0.0183646818588832,0.0156188592708339
5,75,-0.025861551233948,0.00741584324204559
5,76,-0.0936696411741307,0.01051770511941
5,77,0.221326275541948,0.0926248702859397
5,78,-0.241980415358415,0.00469057334042652
5,79,-0.00149525899199743,0.010997127841775
5,80,-0.0845315593905152,0.00730125633192346
5,81,-0.0371739597983063,0.0104155937386753
5,82,0.0422639583360421,0.0154931111059674
5,83,-0.012684003506112,0.00673250431962272
5,84,-0.109121867638528,0.0106609110296544
5,85,-0.157974623569344,0.00839272320791888
5,86,-0.0380108704142965,0.016468898214091
5,87,-0.0340241555270815,0.00501392716647877
5,88,0.0080080722871787,0.0117781266006181
5,89,0.00817471303102724,0.0059794491922383
5,90,-0.0222565562898736,0.0178742961711497
5,91,0.197691833120866,0.0138796309896801
5,92,-0.0425255507119771,0.0286068720000598
5,93,0.00896747582988677,0.0386839973126859
5,94,-0.0124649816691931,0.0189565172441301
5,95,0.149645975214581,0.0181275641205719
5,96,-0.0557643678487256,0.033242535091934
5,97,-0.0259928719361726,0.0104221734371789
5,98,-0.0518751156545372,0.0196296264078434
5,99,-0.0163472227016992,0.00641088484472956
5,100,0.0102138516907972,0.02524161137599
5,101,0.296394161972044,0.00667169513261268
5,102,0.0286464597913619,0.0192406288938907
5,103,-0.169216303074429,0.00370216723088619
5,104,-0.157900452939816,0.00240418358942978
5,105,0.00623737040844341,0.0262270489685591
5,106,-0.0549650465681906,0.00710847859179192
5,107,0.0136592107738044,0.018173583146852
5,108,0.00201864885240577,0.0133175071795423
5,109,0.0175097684147915,0.044650857765684
5,110,0.764969956228229,0.0301600599778511
5,111,0.0152864852743675,0.0377823122221843
5,112,0.0487543110299099,0.00904258428859726
5,113,0.00216863176193594,0.0118131805249249
5,114,-0.126423203155028,0.0053089299852757
5,115,-0.00527547948044349,0.0125448866600557
5,116,0.0177871526715769,0.0957647074314958
5,117,0.0393301668868136,0.0118470027488855
5,118,-0.00429735394732123,0.0787571675651147
5,119,0.428607041415413,0.00548196153356289
5,120,-0.220209332578598,0.00384034803869744
5,121,0.0501616196537195,0.0125098821327574
6,1,0.721765478805784,0.0134333302219134
6,2,-0.0566192987909948,0.00822774797171851
6,3,-0.133531265279772,0.00729171122945448
6,4,0.0145584159164661,0.0108788211949981
6,5,0.02294414609831,0.00689316696823729
6,6,0.0198675227726963,0.00651378152249061
6,7,-0.071563628068011,0.011050407208184
6,8,0.0636737517818518,0.0239372239758105
6,9,0.0437157515609881,0.00745618438506577
6,10,-0.00163882451275521,0.0102395303177537
6,11,-0.181645108591327,0.00654676977080132
6,12,-0.0301991377250872,0.0197296889043241
6,13,0.0470874869136166,0.0365932346302768
6,14,0.0385560521960457,0.0181132426356351
6,15,0.0932861679297283,0.00653132004456488
6,16,0.0417133996313399,0.0170669152770973
6,17,-0.0276081762915905,0.00615503840830776
6,18,-0.0654192920885335,0.012281987801146
6,19,-0.168640653060943,0.0136707471428096
6,20,0.0134278451674072,0.0971989972529664
6,21,0.00407922756131829,0.0097389318465433
6,22,-0.0421479503105215,0.0096834682158299
6,23,-0.017675770272028,0.0115407082963217
6,24,-0.0381083217983338,0.0089173817509323
6,25,0.0414559456872855,0.19354006649244
6,26,0.102910282781183,0.19300473328769
6,27,-0.0899397058679168,0.00327191643027888
