"TryNumb,""Date"",""Portre"",""IBEX"",""rsqrd"",""mse"""
"1,""2008-03"",-0.00170162921008285,0.00748645496344857,0.209266331586377,0.00780788020440049"
"1,""2008-04"",0.0143994081783318,0.039889954381453,0.107846682361263,0.00794829048378781"
"1,""2008-05"",-0.0220589124595069,-0.014306067911022,0.196700736604659,0.00988564782676858"
"1,""2008-06"",-0.0667135288149644,-0.114308623007352,0.165453866246772,0.0169682904230483"
"1,""2008-07"",-0.057846981633414,-0.0136889963599615,0.225384883117912,0.014341673864351"
"1,""2008-08"",0.016298627319709,-0.014644862334957,-0.0595473392882837,0.0110921837203532"
"1,""2008-09"",-0.103920649645818,-0.0614829906721359,0.208415419566551,0.0279796882560425"
"1,""2008-10"",-0.138839182821398,-0.17032992036405,0.214065443815222,0.0345805391091007"
"1,""2008-11"",-0.127861274642518,-0.0225318550488153,0.123127077247283,0.0163772327057329"
"1,""2008-12"",-0.00866420001419076,0.0320068466562493,0.0488271159862119,0.0225343614092002"
"1,""2009-01"",0.0378828338698791,-0.0810586822129966,0.102023526415062,0.0138183266957874"
"1,""2009-02"",-0.0652240130278484,-0.0981610870416875,0.40344825685886,0.0114797860239321"
"1,""2009-03"",-0.00793125817029928,0.0254694458848037,0.057688637627368,0.0172425302899674"
"1,""2009-04"",0.112594588714299,0.156493921944978,-0.185647389102939,0.0925776990698201"
"1,""2009-05"",0.0456261514090339,0.0427417354157447,0.103486934215091,0.0252246198507049"
"1,""2009-06"",0.000944485570485076,0.0385705047094533,0.12052609256802,0.012056997018943"
"1,""2009-07"",0.0544593796650686,0.109043894029826,0.0320810792172489,0.0131660453420261"
"1,""2009-08"",0.0630354869175782,0.0469825260340806,0.175892617379214,0.0243283787284788"
"1,""2009-09"",0.0469752226428261,0.0344035700028062,0.261420254606019,0.0128361798397377"
"1,""2009-10"",-0.0532977438939654,-0.0290317210663414,-0.238234504682049,0.0211600991122482"
"1,""2009-11"",-0.0033038335095133,0.0201405538913255,0.296638464337865,0.0036771025509076"
"1,""2009-12"",0.0160499850076543,0.0253591590796276,0.0669642482320377,0.0108359996099584"
"1,""2010-01"",-0.000489830457487029,-0.0831071863222361,0.246202884458651,0.0043725368704937"
"1,""2010-02"",-0.0409959509046713,-0.0560940265975168,0.178325388117428,0.0068599615936928"
"1,""2010-03"",0.0209406204898038,0.0520341619221127,-0.0950577963013661,0.0101651130068791"
"1,""2010-04"",-0.0179837018382271,-0.0348715991818697,0.0311000606704315,0.0124023682186573"
"1,""2010-05"",-0.0831390380284016,-0.107965896913937,0.071361611332062,0.0222132435723274"
"1,""2010-06"",-0.0295767509657816,-0.0102570673326637,0.0940261081923642,0.00541790249382151"
"1,""2010-07"",0.0649710120849294,0.133471442658766,-0.147516358630361,0.0148047644954867"
"1,""2010-08"",-0.00628395547215532,-0.0297910255915408,-0.104283251315751,0.00797535167276566"
"1,""2010-09"",0.0217811618187685,0.0321488171198587,-0.0314922839084302,0.00925616935907539"
"1,""2010-10"",0.0218623830031733,0.0283798935398736,0.0251220148878042,0.00919026344449221"
"1,""2010-11"",-0.062258078382112,-0.142949637883713,-0.00580256563164805,0.0255863546573507"
"1,""2010-12"",0.0371005270202404,0.0638703601506194,-0.429047275885556,0.0200767059295069"
"1,""2011-01"",0.0484411468368899,0.0960432928098824,0.0878914465862548,0.0204249475409733"
"1,""2011-02"",0.0548802963925412,0.00414582682653153,0.315236473657226,0.00790210333376818"
"1,""2011-03"",-0.00764373556119299,-0.0252792245387298,0.113412536916528,0.00731195582893749"
"1,""2011-04"",-0.00100034966349299,0.0285917260554058,0.0733730366551617,0.00453710180627056"
"1,""2011-05"",-0.0210775255755425,-0.0370350289237139,-0.0490758186909006,0.00741999716808472"
"1,""2011-06"",-0.0268852293645298,-0.0110824369391943,-0.00361701040231099,0.00579475632296455"
"1,""2011-07"",-0.0275413135644797,-0.0703867959939437,0.103096409474857,0.00871416194304774"
"1,""2011-08"",-0.0624960814510928,-0.0947076087345593,0.126190876012652,0.0183624155295759"
"1,""2011-09"",-0.0510498026363014,-0.0197279388555761,0.297374282123521,0.00940356437917286"
"1,""2011-10"",0.0364648560194472,0.0477734771618554,-0.146145987236517,0.015008494332468"
"1,""2011-11"",-0.0497418253484739,-0.0564384156806602,0.0381102368389955,0.0124959774139903"
"1,""2011-12"",0.00731741170669137,0.0138232800387597,-0.0800197451855202,0.0202010460330812"
"1,""2012-01"",0.0180211587937083,-0.00666560950198769,-0.00251741901213864,0.0117674929490925"
"1,""2012-02"",-0.00211865347689595,-0.0050885869051891,0.0365313854460411,0.0167876592468415"
"1,""2012-03"",-0.0288973622706709,-0.0540876185044737,0.0829282914260824,0.00770395275533613"
"1,""2012-04"",-0.0653972062539627,-0.124500499500499,0.194452058248357,0.0142455303558792"
"1,""2012-05"",-0.0785514514390539,-0.131393552319569,0.243021964135948,0.0183274885687323"
"1,""2012-06"",0.0561044319035628,0.16624526636257,-0.184872760542837,0.0568449474503593"
"1,""2012-07"",0.0176089875691985,-0.0512658173021592,-0.268319265441366,0.0143475627893218"
"1,""2012-08"",0.0393126470490339,0.101274824127518,-0.141205509256701,0.023746765283799"
"1,""2012-09"",0.055345500358581,0.0388114008489995,0.184540350996172,0.0146507128801334"
"1,""2012-10"",-0.0138211563391933,0.0174352860275995,-0.0277029183372555,0.00902088821064956"
"1,""2012-11"",-0.021260799447941,0.0116921287348186,-0.00100349148863565,0.00680189060446392"
"1,""2012-12"",0.0277790329290185,0.0293524436615962,0.0673464485152668,0.0119698288030031"
"1,""2013-01"",0.0591564786525859,0.023850603573615,0.114656033375576,0.0179826992621176"
"1,""2013-02"",-0.0225183627371565,-0.015785131253726,-0.136688291916057,0.00860398868990098"
"1,""2013-03"",-0.0315762169294835,-0.0377021265386677,-0.0667095729951088,0.0139751911471499"
"1,""2013-04"",0.0423793894018527,0.0630050505050506,-0.00819883463794957,0.00935987985410609"
"1,""2013-05"",0.199061577133631,-0.0116878953112008,0.125490178825478,0.0136325688479597"
"1,""2013-06"",-0.0276597608547525,-0.0670503858200199,-0.00997870866808537,0.00661974752048709"
"1,""2013-07"",0.0629454287626194,0.0864003733800645,-0.00920288417907189,0.0178261067090726"
"1,""2013-08"",0.01390272397888,-0.0169445756167175,0.153437387530936,0.0317234517137723"
"1,""2013-09"",0.141990558360615,0.108027212999819,0.121144290803971,0.0316904357482857"
"1,""2013-10"",0.0283928800540432,0.0785753270640954,0.240848067224127,0.0237647998837747"
"1,""2013-11"",0.0887735544901288,-0.00709542672799979,0.0376921967041822,0.014672154563049"
"1,""2013-12"",-0.0151939980468718,0.00804063888330231,-0.0611998921657908,0.0126890938413174"
"1,""2014-01"",0.0284944051632265,0.000352939983166323,0.162954949948161,0.0208084489512207"
"1,""2014-02"",0.000849406347214104,0.0195560569525268,0.145036882186371,0.0118824234221018"
"1,""2014-03"",-0.0155145885052474,0.0223744636567882,0.0236130606163416,0.0074337827385387"
"1,""2014-04"",-0.0182751382604416,0.011459794013829,-0.433056972492583,0.00648171408597403"
"1,""2014-05"",0.015915063629081,0.0324792231869682,-0.0166058149125206,0.00492569965822423"
"1,""2014-06"",0.00920930256786251,0.0115569283738124,-0.0729595930194944,0.00376228718273107"
"1,""2014-07"",-0.0218538276194781,-0.0198013278424956,-0.208165612465714,0.0145196822035906"
"1,""2014-08"",-0.00357440499674209,0.00201729761104641,-0.0396230523636731,0.00700861746381116"
"1,""2014-09"",-0.00814841486053761,0.00901314192387592,0.118397257333433,0.00930296681247531"
"1,""2014-10"",-0.0428684867955192,-0.0321186268821302,-0.304394097329566,0.0122967590346688"
"1,""2014-11"",0.0133395562390067,0.0279543793625416,-0.0619252501721868,0.00880123046129653"
"1,""2014-12"",-0.01749701022391,-0.0456052240249222,0.0679007390288516,0.0146669915136294"
"1,""2015-01"",0.0421333967715857,0.0120433683240917,0.118571368600979,0.0171169993413679"
"1,""2015-02"",0.0735084546559887,0.0744955941431968,0.0823859436649795,0.0356212530929248"
"1,""2015-03"",0.0437812429290657,0.0306665423791685,0.239317397493628,0.00755620634746901"
"1,""2015-04"",-0.00438869806630426,-0.0118130746186981,-0.0658200697170253,0.00483981674113936"
"1,""2015-05"",-0.0110130407304351,-0.0147035916227493,-0.0703575275421673,0.00783812770391325"
"1,""2015-06"",-0.0273684106027254,-0.039946122609021,-0.0747351285576021,0.00961208361335088"
"1,""2015-07"",0.0220836836451818,0.0381819207309997,0.11195326066497,0.00920848039835033"
"1,""2015-08"",-0.0351290508781903,-0.0824367149831029,-0.256946301659945,0.00979248602876788"
"1,""2015-09"",-0.0474514519754188,-0.0681450053002242,0.05064888700958,0.0134413575698985"
"1,""2015-10"",0.0477135758424023,0.0837665427427268,-0.0173025998910594,0.0165196493678659"
"1,""2015-11"",0.00132684512043763,0.00252880546860657,0.109411766133369,0.00692363919486539"
"1,""2015-12"",-0.0423852374850165,-0.0811310558126757,0.0613990212815559,0.0112982596997311"
"1,""2016-01"",-0.0383215637700777,-0.0763186412396026,0.159497940132224,0.00896971510370764"
"1,""2016-02"",-0.0103884719382002,-0.0402004834404316,0.0421106497879176,0.00859270119583957"
"1,""2016-03"",0.0515197362105376,0.030928594165093,-0.0782003675094645,0.0178962495953484"
"1,""2016-04"",0.0254571951895261,0.0346895713092954,0.0952167199927563,0.00629000188268822"
"1,""2016-05"",0.00809272090673101,0.000919574604506534,0.0339306920327866,0.00931908606229268"
"1,""2016-06"",-0.0323215236685268,-0.0963803625539628,0.0520560699947573,0.0147744112178038"
"1,""2016-07"",0.056602577390377,0.0519275784017621,-0.0247206159036339,0.0209607494326572"
"1,""2016-08"",0.0206209675711779,0.0150921844637726,0.127845288757733,0.00726756417213449"
"1,""2016-09"",0.0110440863109768,0.00718160188832551,0.126441778726008,0.00565201572142199"
"1,""2016-10"",0.0271732894258697,0.041449233190354,0.0430098263270167,0.0420575881413876"
"1,""2016-11"",-0.0185243011369122,-0.0497741099052318,0.0136653421887556,0.0149436308789567"
"1,""2016-12"",0.0374170255934804,0.0764139176282668,0.132396582503669,0.00802870714816122"
"1,""2017-01"",0.017412857414653,-0.00394557538988471,0.131061437020302,0.0190375601630061"
"1,""2017-02"",0.024674847003387,0.0257965260701989,0.103195044149943,0.0111381046479729"
"1,""2017-03"",0.0270115850988485,0.0949610580948146,0.0623598942711668,0.00717247138650148"
"1,""2017-04"",0.0142787172091738,0.0241710620019955,-0.0423401349628316,0.00704080443986924"
"1,""2017-05"",0.0130356957950705,0.0153231861648508,0.109016914352004,0.00743019075295214"
"1,""2017-06"",-0.0182956942263895,-0.0400275735294118,-0.245675767960816,0.00798006722146979"
"1,""2017-07"",-0.00353828229042331,0.00552445739982765,0.0213628537789629,0.00942957488626981"
"1,""2017-08"",-0.00687512648124236,-0.019300736183164,-0.541217411051877,0.00565120801155686"
"1,""2017-09"",-0.000604554286151937,0.00796155153162781,0.303145704463114,0.0077837601117295"
"1,""2017-10"",0.0197318179778728,0.0136781775273322,0.245391073969974,0.00805473966981777"
"1,""2017-11"",-0.00214633905419183,-0.0296954435311446,0.150163401449904,0.0112720178185467"
"1,""2017-12"",0.00803302515952014,-0.01636466647488,0.182772843773961,0.00478050585547854"
"1,""2018-01"",0.0335580027987719,0.0405818052273252,0.0806575217216892,0.00927376147280449"
"1,""2018-02"",-0.00207945062710339,-0.0584796627577381,0.160825632532311,0.00905873083077788"
"1,""2018-03"",0.0259003872341973,-0.0243792789675191,0.0150592801796959,0.130945986749879"
"1,""2018-04"",0.00068143666961352,0.0396024335736322,-0.125480173864002,0.00754173587030648"
"1,""2018-05"",-0.00896066144072123,-0.0516100865213704,-0.0103333746824952,0.00768528095453136"
"1,""2018-06"",0.0139381413531149,0.0166077011581534,0.00243148687916916,0.0196549276717942"
"1,""2018-07"",0.00731647306934006,0.0257723918407857,-0.039986271686854,0.00996112799054872"
"1,""2018-08"",-0.0021690211213675,-0.0477778249370251,-0.01557507759846,0.0103775766559869"
"1,""2018-09"",-0.00610667187454672,-0.00105323004052704,0.0189289650687529,0.0114561640357333"
"1,""2018-10"",-0.0487340050981036,-0.0527947199975537,-0.0541310122111414,0.0251852881753666"
"1,""2018-11"",1.1819685293148e-05,0.0206555569025131,0.0863870035456529,0.00707155400942564"
"1,""2018-12"",-0.0136603631818775,-0.0591922391405407,0.0636085552777003,0.0169848172121623"
"1,""2019-01"",0.0511942321378635,0.0605159054612436,0.0365583168500802,0.0987026387437584"
"1,""2019-02"",0.0291561329987376,0.0244018235377146,0.207523095371436,0.00628087992048484"
"1,""2019-03"",-0.0129632425832278,-0.00403121353758518,0.125101037109725,0.00753752440589345"
"1,""2019-04"",0.00917837860427222,0.0357455722940876,0.0592971061581167,0.00729001014496682"
"1,""2019-05"",-0.0147142640912587,-0.0591811837481611,-0.0169195278180225,0.00995605900539832"
"1,""2019-06"",-0.000899610732583865,0.0216120927071686,-0.0476939022755214,0.00921334751311327"
"1,""2019-07"",-0.0082380693372757,-0.0247640789585852,0.11578953985254,0.00909280638149023"
"1,""2019-08"",-0.0091432758916777,-0.017623409806599,0.127969554438249,0.00534451812539598"
"1,""2019-09"",0.00163977719971533,0.0489849197897703,-0.0449026651978364,0.0062203652881591"
"1,""2019-10"",0.0113626241662435,0.00139545152522524,-0.0210211550914647,0.0126108396847377"
"1,""2019-11"",0.00295366733164311,0.0102079395085066,0.0181391316889403,0.00808031394999459"
"1,""2019-12"",0.00654763029731341,0.0210864195158789,0.0338624278625301,0.00731360043575141"
"1,""2020-01"",-0.00690000571289442,-0.0189858627926238,0.0434852291365103,0.00727487934492752"
"1,""2020-02"",-0.0219562848017598,-0.0688201377501504,0.024913469662481,0.0192169102819475"
"1,""2020-03"",-0.0741278124626144,-0.222143278794639,0.0465688429927533,0.0748109325305013"
"1,""2020-04"",0.100256797223464,0.0201756571925058,0.00879762386216054,0.0301730357939991"
"1,""2020-05"",0.00130031305529608,0.0251650752246442,-0.0985835509222139,0.0153188668577246"
"1,""2020-06"",0.00902269695835503,0.0190093570554146,-0.0200703258087249,0.359724412268868"
"1,""2020-07"",-0.0145990703941868,-0.0489531770861221,-1.030148361671,0.0321295102153258"
"1,""2020-08"",0.0083835498034213,0.0133917031093194,-0.131325707317882,0.0232505096754144"
"1,""2020-09"",-0.017146382646181,-0.0362866636550326,0.00978437876732108,0.0667893496027458"
"1,""2020-10"",-0.0105279257093528,-0.0393651398772441,0.0186696858222972,0.127978314155378"
"1,""2020-11"",0.0669990273282643,0.251805532663352,-0.0164366252863701,0.0900992790144298"
"1,""2020-12"",0.0287688118788747,-0.000396155340531279,-1.17331199864589,0.0463020559994488"
"1,""2021-01"",0.0303698291529603,-0.0391642230530287,0.249132164098406,0.0212407257651515"
"1,""2021-02"",0.020703736594805,0.060264260393168,0.254088362978862,0.0166179960744955"
"1,""2021-03"",0.0242217685651765,0.0431610942249241,0.131604470967345,0.0408102502288901"
"1,""2021-04"",0.00259919435611531,0.0273892773892774,0.20122622448443,0.00643056188013516"
"1,""2021-05"",0.00516131958535517,0.0378786603091321,0.106089842478007,0.00698800023604403"
"1,""2021-06"",-0.000829725596149477,-0.0358185335199734,-0.2071911619895,0.0118333179945593"
"1,""2021-07"",-0.00355294368366444,-0.0164943541443847,0.0171228459418253,0.00963223241407842"
"1,""2021-08"",0.00323034170358229,0.0196986306828395,0.0954776284724783,0.00492555995305896"
"1,""2021-09"",0.000149026175595237,-0.00568577836779183,-0.00566670011801174,0.00770542159133741"
"1,""2021-10"",0.011736420919985,0.0297170851868533,0.0712680575503652,0.00550879170793577"
"1,""2021-11"",-0.000910568682169905,-0.0830895889363817,-0.0341101981778915,0.0134291746284824"
"1,""2021-12"",0.0170531713274134,0.049210751771255,0.0555361344932578,0.00964541094575571"
"1,""2022-01"",0.00333347127981637,-0.0115908102393709,0.068832890101693,0.00677224860560761"
"1,""2022-02"",-0.00196285603764872,-0.0155117513938138,0.0649272225338717,0.00505519455709734"
"1,""2022-03"",-0.00167784773702989,-0.00402167482215499,-0.0446217207311597,0.0233529386098573"
"1,""2022-04"",0.00190897303350166,0.0164711598881655,0.121167239147245,0.00601183202830526"
"1,""2022-05"",0,0.0311385800197743,0.0174312850811055,0.00600779057318091"
"1,""2022-06"",-0.0261672779589394,-0.0850477099573519,-0.022929146983151,0.0179605418316272"
"1,""2022-07"",-0.000797728107679769,0.00709990475178723,0.0389755683492838,0.0112962123330833"
"1,""2022-08"",-0.000752524946825827,-0.0331159230019245,0.108708408601933,0.00621568605077118"
"1,""2022-09"",-0.00548886712180649,-0.0658500762782717,0.172854237454239,0.0141472967956587"
"1,""2022-10"",0.0439235484561223,0.0800483535520096,-0.0758790928026767,0.0138025649374444"
"1,""2022-11"",0.0334732159446205,0.0511154647536605,-0.0173762993710984,0.0229683464727085"
"1,""2022-12"",-0.0175281012753527,-0.0160346019233956,0.186204864391522,0.00495953742649729"
"1,""2023-01"",0.0580128007045042,0.0978114774194758,-0.0421217995866106,0.0434912778850659"
"1,""2023-02"",-0.00547129458955466,0.0310272088429822,0.119278507109523,0.00480272398444513"
"2,""2003-04"",1,1,0.455903061546855,0.0196329775529983"
"2,""2003-05"",0.0734225755090651,0.00292780645658364,0.571407646877459,0.0121843805368382"
"2,""2003-06"",0.0291895251741418,0.0543135899208727,0.595091446917174,0.00917926343482009"
"2,""2003-07"",-0.00727990608613118,0.0291023309986156,0.446820595409538,0.023510971658118"
"2,""2003-08"",0.0219780612988717,0.00702374895608338,0.609769092900553,0.00839285843448599"
"2,""2003-09"",-0.011061576735828,-0.0573312500145908,0.55104377929979,0.00669674247215308"
"2,""2003-10"",0.0255824679321114,0.0635330115369883,0.557250260315193,0.00856888497353332"
"2,""2003-11"",0.0113331344157205,0.0172522617294339,0.793091817615876,0.00327174506633058"
"2,""2003-12"",0.0217795995020618,0.0668321537831782,0.654070650875316,0.00536408212915994"
"2,""2004-01"",0.0432690319161519,0.0249056121293068,0.536690858028303,0.0116176787063926"
"2,""2004-02"",0.232872042442994,0.0402906079794045,-0.00835193839136816,0.873687695323061"
"2,""2004-03"",-0.0334640539809886,-0.0280384369792028,0.755388541099498,0.00974110314962076"
"2,""2004-04"",0.019788179482573,0.0113991969706722,0.748739086124245,0.00281436473482126"
"2,""2004-05"",-0.0124406172829436,-0.0185215112291141,0.523318711603255,0.00456680508532163"
"2,""2004-06"",0.0130161007762215,0.0149510639026207,0.751737105767998,0.00261982095303161"
"2,""2004-07"",-0.00754232615602541,-0.0196823593880161,0.531612004167878,0.00515743328095703"
"2,""2004-08"",-0.00298388883347249,-0.00628841007610581,0.744932811305897,0.00213838618029529"
"2,""2004-09"",0.0187495195032726,0.0202935631631616,0.662141951230623,0.00363727812142082"
"2,""2004-10"",0.0109222056146827,0.0484605689122259,0.380789063695177,0.0140918439684299"
"2,""2004-11"",0.0156314498364516,0.0326313153113815,0.697420978109704,0.00391305056085274"
"2,""2004-12"",0.0224280362296601,0.0446105837671116,0.410631247869817,0.0109233317664449"
"2,""2005-01"",0.0491722242030619,0.0157585883419247,0.477004093875086,0.0105334894819661"
"2,""2005-02"",0.0302374533375101,0.0181159381930054,0.52926013717299,0.00734531342090273"
"2,""2005-03"",-0.0033472067729961,-0.0140773288587477,0.2825749045663,0.0114416795536903"
"2,""2005-04"",-0.013224478487976,-0.0277789995180894,0.433608841207592,0.00733361076496118"
"2,""2005-05"",0.0753968501707163,0.0472693763847094,0.00842939916040353,0.218415726812861"
"2,""2005-06"",0.0329384045608926,0.0377741405833207,0.350617739820647,0.0131092405633703"
"2,""2005-07"",0.0303302945898758,0.0339765523986482,0.550828747713048,0.00596430195085328"
"2,""2005-08"",0.00144581468147785,-0.0105479875509419,0.241327935772117,0.00639857594439991"
"2,""2005-09"",0.058508972713759,0.0804284155684092,0.397576574532748,0.0144514370165981"
"2,""2005-10"",-0.0148439080072612,-0.0296008446882873,-0.328314481994642,0.00939609000788061"
"2,""2005-11"",0.0118279916108855,0.00609883942815559,0.0173276858505244,0.0851645121481208"
"2,""2005-12"",0.0213441108319393,0.0166796670892844,0.194440994758174,0.00946811664178161"
"2,""2006-01"",0.0630731280900672,0.0345074391025659,0.226464598780276,0.0281192833724512"
"2,""2006-02"",0.0480128959353492,0.0573111679096014,0.311218378840113,0.0150914333602221"
"2,""2006-03"",0.0119210102868925,0.00967570992233968,0.302494551603627,0.00821686136448304"
"2,""2006-04"",0.0126256169624978,0.00322247588992086,0.331245836120894,0.00645159059668902"
"2,""2006-05"",-0.0640129669831933,-0.046415808282531,-0.246544902916011,0.013669152572352"
"2,""2006-06"",0.00540355257188012,0.0183060367157533,0.248905743615144,0.00593447087267099"
"2,""2006-07"",-0.00618207293495382,0.0233718446977969,0.5106011231191,0.00278948130882846"
"2,""2006-08"",0.0257840543248753,0.0276442879770267,0.556082633932875,0.00326278307584234"
"2,""2006-09"",0.0439980368600529,0.0650489503483105,0.205398152539875,0.0192594509554875"
"2,""2006-10"",0.0463971943934678,0.063263917395167,0.321784359833037,0.0144748553631299"
"2,""2006-11"",0.0203271058574301,0.00700209442939714,0.363335549709785,0.00765030837284038"
"2,""2006-12"",0.00738945483830996,0.0214595827589716,0.234663521004828,0.00434590570961418"
"2,""2007-01"",0.058302717160666,0.0287491743761707,0.549436923545827,0.0118633492936321"
"2,""2007-02"",0.011753098739249,-0.0209438336995924,0.135103116914235,0.0122422277176462"
"2,""2007-03"",0.0219718807937589,0.0276030848309314,0.468296491266662,0.00425034042312761"
"2,""2007-04"",-0.00900482662500935,-0.018242456980714,0.163461266602834,0.00825241254697402"
"2,""2007-05"",0.0178089312296127,0.0664227740038954,0.353715934469884,0.00779084131328709"
"2,""2007-06"",-0.011517919279194,-0.0285334311505426,-0.0966215702765445,0.00892060403729541"
"2,""2007-07"",-0.011835586526077,-0.00601662700611061,0.382908794290162,0.00678320391803991"
"2,""2007-08"",-0.0251264996624632,-0.0217938021823688,0.222774277319635,0.00620754849257756"
"2,""2007-09"",-0.0177961857962671,0.00667828261556469,0.216049355741355,0.00963907223760095"
"2,""2007-10"",0.0354744463467021,0.0901450965595307,-0.0275994198111298,0.153862675299007"
"2,""2007-11"",-0.0387456220075542,-0.00821872246782673,-0.111259311785629,0.015717446060631"
"2,""2007-12"",-0.0458904899054106,-0.0366500150141237,0.0720948025323337,0.0216389416645656"
